eph_aglome,RADIO,PERSONAS,decil_NSE
Gran La Plata,064416418,663,10
Gran La Plata,064416419,1171,3
Gran La Plata,064416502,633,1
Gran La Plata,064416504,140,2
Gran La Plata,064416505,360,1
Gran La Plata,064416506,386,1
Gran La Plata,064416507,203,2
Gran La Plata,064416508,156,1
Gran La Plata,064416512,323,4
Gran La Plata,064416513,574,3
Gran La Plata,064416514,708,1
Gran La Plata,064416515,1100,2
Gran La Plata,064416516,864,3
Gran La Plata,064416517,1148,2
Gran La Plata,064416518,701,1
Gran La Plata,064416601,842,1
Gran La Plata,064416602,936,2
Gran La Plata,064416603,1764,1
Gran La Plata,064416604,1000,4
Gran La Plata,064416605,73,2
Gran La Plata,064416606,939,1
Gran La Plata,064416607,1312,3
Gran La Plata,064416608,949,2
Gran La Plata,064416609,1182,3
Gran La Plata,064416610,727,4
Gran La Plata,064416611,1183,4
Gran La Plata,064416612,1222,3
Gran La Plata,064416613,839,1
Gran La Plata,064416614,792,2
Gran La Plata,064416615,1518,1
Gran La Plata,064416616,951,2
Gran La Plata,064416617,1229,1
Gran La Plata,064416618,1057,2
Gran La Plata,064416802,1556,3
Gran La Plata,064416803,831,3
Gran La Plata,064416804,762,4
Gran La Plata,064416805,1125,3
Gran La Plata,064416806,640,1
Gran La Plata,064416807,609,4
Gran La Plata,064416808,436,6
Gran La Plata,064416809,412,6
Gran La Plata,064416810,197,4
Gran La Plata,064416901,1283,2
Gran La Plata,064416902,1118,1
Gran La Plata,064416903,1076,3
Gran La Plata,064416904,1342,2
Gran La Plata,064416905,1045,1
Gran La Plata,064416906,1669,2
Gran La Plata,064416907,840,1
Gran La Plata,064416908,1339,1
Gran La Plata,064416909,1185,1
Gran La Plata,064416910,706,3
Gran La Plata,064416911,1185,2
Gran La Plata,064416912,400,1
Gran La Plata,064417001,1442,2
Gran La Plata,064417002,980,1
Gran La Plata,064417003,810,3
Gran La Plata,064417004,1747,1
Gran La Plata,064417005,1269,2
Gran La Plata,064417006,1134,1
Partidos del GBA,064900101,823,1
Partidos del GBA,064900102,1079,1
Partidos del GBA,064900103,719,1
Partidos del GBA,064900104,879,1
Partidos del GBA,064900105,993,1
Partidos del GBA,064900106,783,1
Partidos del GBA,064900107,788,1
Partidos del GBA,064900108,872,1
Partidos del GBA,064900109,878,2
Partidos del GBA,064900110,585,1
Partidos del GBA,064900111,933,1
Partidos del GBA,064900112,1090,1
Partidos del GBA,064900113,572,1
Partidos del GBA,064900114,868,1
Partidos del GBA,064900201,1764,3
Partidos del GBA,064900202,2045,2
Partidos del GBA,064900203,1393,2
Partidos del GBA,064900204,1225,2
Partidos del GBA,064900205,1331,4
Partidos del GBA,064900206,1372,2
Partidos del GBA,064900207,1795,3
Partidos del GBA,064900208,2009,3
Partidos del GBA,064900209,1648,5
Partidos del GBA,064900210,1387,4
Partidos del GBA,064900301,1197,4
Partidos del GBA,064900302,1365,2
Partidos del GBA,064900303,967,5
Partidos del GBA,064900304,470,3
Partidos del GBA,064900305,610,1
Partidos del GBA,064900306,1460,5
Partidos del GBA,064900307,915,6
Partidos del GBA,064900308,825,5
Partidos del GBA,064900309,1166,5
Partidos del GBA,064900310,1968,1
Partidos del GBA,064900311,490,4
Partidos del GBA,064900312,1148,1
Partidos del GBA,064900313,1092,3
Partidos del GBA,064900401,1389,3
Partidos del GBA,064900402,1168,2
Partidos del GBA,064900403,1052,1
Partidos del GBA,064900404,998,1
Partidos del GBA,064900405,1316,1
Partidos del GBA,064900406,1343,2
Partidos del GBA,064900407,1565,1
Partidos del GBA,064900408,1337,2
Partidos del GBA,064900409,915,1
Partidos del GBA,064900410,1125,4
Partidos del GBA,064900411,1539,4
Partidos del GBA,064900412,840,1
Partidos del GBA,064900413,1033,5
Partidos del GBA,064900414,1734,3
Partidos del GBA,064900501,1036,1
Partidos del GBA,064900502,1305,4
Partidos del GBA,064900503,855,3
Partidos del GBA,064900504,829,5
Partidos del GBA,064900505,734,5
Partidos del GBA,064900506,1054,5
Partidos del GBA,064900507,902,5
Partidos del GBA,064900508,1452,5
Partidos del GBA,064900509,919,6
Partidos del GBA,064900510,1596,5
Partidos del GBA,064900511,1098,4
Partidos del GBA,064900512,1539,2
Partidos del GBA,064900513,740,1
Partidos del GBA,064900514,1156,3
Partidos del GBA,064900515,1675,4
Partidos del GBA,064900516,1765,5
Partidos del GBA,064900601,779,6
Partidos del GBA,064900602,1073,7
Partidos del GBA,064900603,721,7
Partidos del GBA,064900604,1036,5
Partidos del GBA,064900605,669,5
Partidos del GBA,064900606,599,7
Partidos del GBA,064900607,1053,7
Partidos del GBA,064900608,1231,7
Partidos del GBA,064900609,798,5
Partidos del GBA,064900610,712,7
Partidos del GBA,064900611,778,7
Partidos del GBA,064900612,833,7
Partidos del GBA,064900613,959,8
Partidos del GBA,064900614,1111,7
Partidos del GBA,064900615,1006,8
Partidos del GBA,064900701,806,5
Partidos del GBA,064900702,943,5
Partidos del GBA,064900703,1269,5
Partidos del GBA,064900704,895,5
Partidos del GBA,064900705,1136,8
Partidos del GBA,064900706,1204,7
Partidos del GBA,064900707,1149,5
Partidos del GBA,064900708,631,8
Partidos del GBA,064900709,714,8
Partidos del GBA,064900710,993,6
Partidos del GBA,064900711,746,4
Partidos del GBA,064900712,1103,6
Partidos del GBA,064900713,776,7
Partidos del GBA,064900714,830,5
Partidos del GBA,064900715,1001,5
Partidos del GBA,064900801,708,8
Partidos del GBA,064900802,684,8
Partidos del GBA,064900803,1184,9
Partidos del GBA,064900804,505,10
Partidos del GBA,064900805,433,10
Partidos del GBA,064900806,590,10
Partidos del GBA,064900807,459,10
Partidos del GBA,064900808,980,9
Partidos del GBA,064900809,1082,8
Partidos del GBA,064900901,1083,8
Partidos del GBA,064900902,828,8
Partidos del GBA,064900903,624,8
Partidos del GBA,064900904,562,8
Partidos del GBA,064900905,1120,9
Partidos del GBA,064900906,948,9
Partidos del GBA,064900907,783,10
Partidos del GBA,064900908,764,10
Partidos del GBA,064900909,573,10
Partidos del GBA,064901001,692,8
Partidos del GBA,064901002,1091,9
Partidos del GBA,064901003,845,9
Partidos del GBA,064901004,935,10
Partidos del GBA,064901005,1212,10
Partidos del GBA,064901006,544,10
Partidos del GBA,064901007,602,9
Partidos del GBA,064901008,795,10
Partidos del GBA,064901009,825,6
Partidos del GBA,064901010,926,8
Partidos del GBA,064901011,1079,9
Partidos del GBA,064901012,868,10
Partidos del GBA,064901013,960,10
Partidos del GBA,064901014,734,10
Partidos del GBA,064901015,788,10
Partidos del GBA,064901101,462,10
Partidos del GBA,064901102,791,9
Partidos del GBA,064901103,775,9
Partidos del GBA,064901104,847,10
Partidos del GBA,064901105,867,10
Partidos del GBA,064901106,382,10
Partidos del GBA,064901107,366,10
Partidos del GBA,064901108,328,10
Partidos del GBA,064901109,435,10
Partidos del GBA,064901110,457,10
Partidos del GBA,064901111,415,9
Partidos del GBA,064901112,498,10
Partidos del GBA,064901113,787,10
Partidos del GBA,064901114,879,9
Partidos del GBA,064901115,635,10
Partidos del GBA,064901116,903,10
Partidos del GBA,064901117,767,10
Partidos del GBA,064901118,695,10
Partidos del GBA,064901201,762,9
Partidos del GBA,064901202,1058,9
Partidos del GBA,064901203,893,9
Partidos del GBA,064901204,522,9
Partidos del GBA,064901205,514,9
Partidos del GBA,064901206,956,9
Partidos del GBA,064901207,908,9
Partidos del GBA,064901208,819,9
Partidos del GBA,064901209,894,8
Partidos del GBA,064901210,939,8
Partidos del GBA,064901301,1056,8
Partidos del GBA,064901302,1041,9
Partidos del GBA,064901303,932,7
Partidos del GBA,064901304,618,7
Partidos del GBA,064901305,705,6
Partidos del GBA,064901306,1146,5
Partidos del GBA,064901307,671,9
Partidos del GBA,064901308,798,9
Partidos del GBA,064901309,1259,8
Partidos del GBA,064901310,1285,6
Partidos del GBA,064901311,1219,5
Partidos del GBA,064901312,1009,5
Partidos del GBA,064901313,1004,5
Partidos del GBA,064901314,1296,3
Partidos del GBA,064901315,1499,5
Partidos del GBA,064901401,1021,4
Partidos del GBA,064901402,1108,4
Partidos del GBA,064901403,735,5
Partidos del GBA,064901404,796,3
Partidos del GBA,064901405,982,6
Partidos del GBA,064901406,729,7
Partidos del GBA,064901407,805,7
Partidos del GBA,064901408,797,6
Partidos del GBA,064901409,793,5
Partidos del GBA,064901410,1222,5
Partidos del GBA,064901411,1128,3
Partidos del GBA,064901412,1521,3
Partidos del GBA,064901501,1087,1
Partidos del GBA,064901502,1055,3
Partidos del GBA,064901503,866,4
Partidos del GBA,064901504,973,5
Partidos del GBA,064901505,1100,3
Partidos del GBA,064901506,660,3
Partidos del GBA,064901507,848,4
Partidos del GBA,064901508,892,4
Partidos del GBA,064901509,684,4
Partidos del GBA,064901510,1040,2
Partidos del GBA,064901511,1272,5
Partidos del GBA,064901601,1476,2
Partidos del GBA,064901602,644,6
Partidos del GBA,064901603,1200,4
Partidos del GBA,064901604,585,7
Partidos del GBA,064901605,1165,4
Partidos del GBA,064901606,850,4
Partidos del GBA,064901607,830,5
Partidos del GBA,064901608,993,6
Partidos del GBA,064901609,1111,6
Partidos del GBA,064901701,1248,3
Partidos del GBA,064901702,1346,3
Partidos del GBA,064901703,1030,1
Partidos del GBA,064901704,1320,5
Partidos del GBA,064901705,1368,5
Partidos del GBA,064901706,1383,5
Partidos del GBA,064901707,1259,6
Partidos del GBA,064901708,1494,4
Partidos del GBA,064901709,998,5
Partidos del GBA,064901801,1193,6
Partidos del GBA,064901802,947,7
Partidos del GBA,064901803,1057,8
Partidos del GBA,064901804,1180,8
Partidos del GBA,064901805,662,6
Partidos del GBA,064901806,724,5
Partidos del GBA,064901807,1151,5
Partidos del GBA,064901808,1068,7
Partidos del GBA,064901809,1114,7
Partidos del GBA,064901810,1029,3
Partidos del GBA,064901811,1161,6
Partidos del GBA,064901812,1337,7
Partidos del GBA,064901813,1422,7
Partidos del GBA,064901814,1433,5
Partidos del GBA,064901815,1653,4
Partidos del GBA,064901816,1032,5
Partidos del GBA,064901901,990,7
Partidos del GBA,064901902,841,9
Partidos del GBA,064901903,706,9
Partidos del GBA,064901904,622,9
Partidos del GBA,064901905,769,9
Partidos del GBA,064901906,816,9
Partidos del GBA,064901907,1081,7
Partidos del GBA,064901908,757,9
Partidos del GBA,064901909,469,9
Partidos del GBA,064901910,971,8
Partidos del GBA,064901911,703,7
Partidos del GBA,064901912,577,8
Partidos del GBA,064902001,902,8
Partidos del GBA,064902002,850,9
Partidos del GBA,064902003,1081,8
Partidos del GBA,064902004,634,8
Partidos del GBA,064902005,813,9
Partidos del GBA,064902006,880,9
Partidos del GBA,064902007,1110,8
Partidos del GBA,064902008,690,6
Partidos del GBA,064902009,651,8
Partidos del GBA,064902101,1034,10
Partidos del GBA,064902102,990,10
Partidos del GBA,064902103,999,10
Partidos del GBA,064902104,731,9
Partidos del GBA,064902105,879,9
Partidos del GBA,064902106,832,10
Partidos del GBA,064902107,788,10
Partidos del GBA,064902108,363,10
Partidos del GBA,064902109,559,10
Partidos del GBA,064902110,807,10
Partidos del GBA,064902201,757,10
Partidos del GBA,064902202,599,10
Partidos del GBA,064902203,551,10
Partidos del GBA,064902204,345,10
Partidos del GBA,064902205,457,10
Partidos del GBA,064902206,471,10
Partidos del GBA,064902207,318,10
Partidos del GBA,064902208,210,9
Partidos del GBA,064902209,642,10
Partidos del GBA,064902210,740,10
Partidos del GBA,064902211,481,10
Partidos del GBA,064902212,90,10
Partidos del GBA,064902301,827,9
Partidos del GBA,064902302,632,9
Partidos del GBA,064902303,813,9
Partidos del GBA,064902304,762,9
Partidos del GBA,064902305,930,9
Partidos del GBA,064902306,811,10
Partidos del GBA,064902307,619,10
Partidos del GBA,064902308,214,10
Partidos del GBA,064902309,576,10
Partidos del GBA,064902310,467,10
Partidos del GBA,064902311,449,10
Partidos del GBA,064902312,420,10
Partidos del GBA,064902313,394,10
Partidos del GBA,064902401,765,10
Partidos del GBA,064902402,847,9
Partidos del GBA,064902403,618,10
Partidos del GBA,064902404,839,10
Partidos del GBA,064902405,719,9
Partidos del GBA,064902406,705,10
Partidos del GBA,064902407,486,10
Partidos del GBA,064902408,347,10
Partidos del GBA,064902409,301,10
Partidos del GBA,064902410,502,10
Partidos del GBA,064902411,356,10
Partidos del GBA,064902501,962,9
Partidos del GBA,064902502,797,9
Partidos del GBA,064902503,785,9
Partidos del GBA,064902504,728,8
Partidos del GBA,064902505,672,9
Partidos del GBA,064902506,836,9
Partidos del GBA,064902507,794,9
Partidos del GBA,064902508,1042,8
Partidos del GBA,064902601,878,7
Partidos del GBA,064902602,745,8
Partidos del GBA,064902603,933,9
Partidos del GBA,064902604,443,7
Partidos del GBA,064902605,635,8
Partidos del GBA,064902606,913,9
Partidos del GBA,064902607,1138,9
Partidos del GBA,064902608,700,7
Partidos del GBA,064902609,439,7
Partidos del GBA,064902610,1090,9
Partidos del GBA,064902611,788,9
Partidos del GBA,064902612,809,7
Partidos del GBA,064902613,857,7
Partidos del GBA,064902701,865,8
Partidos del GBA,064902702,1328,6
Partidos del GBA,064902703,941,8
Partidos del GBA,064902704,716,9
Partidos del GBA,064902705,1336,7
Partidos del GBA,064902706,998,7
Partidos del GBA,064902707,894,8
Partidos del GBA,064902708,940,7
Partidos del GBA,064902709,870,4
Partidos del GBA,064902710,1417,6
Partidos del GBA,064902711,1525,6
Partidos del GBA,064902712,1347,3
Partidos del GBA,064902713,581,5
Partidos del GBA,064902801,983,5
Partidos del GBA,064902802,704,6
Partidos del GBA,064902803,1136,7
Partidos del GBA,064902804,1438,6
Partidos del GBA,064902805,911,8
Partidos del GBA,064902806,1196,7
Partidos del GBA,064902807,704,6
Partidos del GBA,064902808,598,6
Partidos del GBA,064902809,595,7
Partidos del GBA,064902810,1327,6
Partidos del GBA,064902811,840,7
Partidos del GBA,064902901,1338,5
Partidos del GBA,064902902,1564,4
Partidos del GBA,064902903,1138,2
Partidos del GBA,064902904,1286,5
Partidos del GBA,064902905,1258,2
Partidos del GBA,064902906,1658,1
Partidos del GBA,064902907,1488,4
Partidos del GBA,064902908,1544,1
Partidos del GBA,064902909,1399,5
Partidos del GBA,064902910,1196,5
Partidos del GBA,064902911,1453,5
Partidos del GBA,064903001,936,6
Partidos del GBA,064903002,1999,3
Partidos del GBA,064903003,1010,4
Partidos del GBA,064903004,979,5
Partidos del GBA,064903005,1540,7
Partidos del GBA,064903006,1086,5
Partidos del GBA,064903007,953,5
Partidos del GBA,064903008,1020,4
Partidos del GBA,064903009,994,6
Partidos del GBA,064903010,1124,7
Partidos del GBA,064903101,907,1
Partidos del GBA,064903102,1033,3
Partidos del GBA,064903103,1503,2
Partidos del GBA,064903104,1533,2
Partidos del GBA,064903105,1291,3
Partidos del GBA,064903106,1473,1
Partidos del GBA,064903107,1332,1
Partidos del GBA,064903108,1568,2
Partidos del GBA,064903109,1138,1
Partidos del GBA,064903110,920,4
Partidos del GBA,064903201,1783,3
Partidos del GBA,064903202,1704,2
Partidos del GBA,064903203,1465,2
Partidos del GBA,064903204,1212,1
Partidos del GBA,064903205,1014,3
Partidos del GBA,064903206,1919,2
Partidos del GBA,064903207,1253,3
Partidos del GBA,064903208,1610,1
Partidos del GBA,064903209,889,4
Partidos del GBA,064903210,1175,2
Partidos del GBA,064903301,825,3
Partidos del GBA,064903302,1125,3
Partidos del GBA,064903303,1592,2
Partidos del GBA,064903304,1133,2
Partidos del GBA,064903305,1751,2
Partidos del GBA,064903306,1248,1
Partidos del GBA,064903307,905,2
Partidos del GBA,064903308,1142,3
Partidos del GBA,064903309,1428,3
Partidos del GBA,064903310,1443,3
Partidos del GBA,064903401,2254,2
Partidos del GBA,064903402,1542,2
Partidos del GBA,064903403,1148,2
Partidos del GBA,064903404,1418,1
Partidos del GBA,064903405,1628,2
Partidos del GBA,064903406,1089,4
Partidos del GBA,064903407,1063,1
Partidos del GBA,064903408,907,5
Partidos del GBA,064903409,1059,3
Partidos del GBA,064903410,1360,1
Partidos del GBA,064903411,1410,1
Partidos del GBA,064903412,1297,2
Partidos del GBA,064903413,1497,1
Partidos del GBA,064903414,1425,1
Partidos del GBA,064903415,914,4
Partidos del GBA,064903501,898,1
Partidos del GBA,064903502,916,3
Partidos del GBA,064903503,1425,1
Partidos del GBA,064903504,1422,1
Partidos del GBA,064903505,1296,1
Partidos del GBA,064903506,1642,1
Partidos del GBA,064903507,1216,1
Partidos del GBA,064903508,1742,3
Partidos del GBA,064903509,966,2
Partidos del GBA,064903510,1206,2
Partidos del GBA,064903511,1017,1
Partidos del GBA,064903512,1031,4
Partidos del GBA,064903513,1887,1
Partidos del GBA,064903514,1540,2
Partidos del GBA,064903515,891,4
Partidos del GBA,064903516,750,4
Partidos del GBA,064903517,1174,4
Partidos del GBA,064903518,1330,4
Partidos del GBA,064903601,1671,4
Partidos del GBA,064903602,1695,1
Partidos del GBA,064903603,1027,1
Partidos del GBA,064903604,1335,1
Partidos del GBA,064903605,1066,3
Partidos del GBA,064903606,1283,3
Partidos del GBA,064903607,1165,3
Partidos del GBA,064903608,1076,2
Partidos del GBA,064903609,1034,4
Partidos del GBA,064903610,1528,2
Partidos del GBA,064903611,1141,5
Partidos del GBA,064903612,1228,4
Partidos del GBA,064903701,1284,2
Partidos del GBA,064903702,1023,3
Partidos del GBA,064903703,819,3
Partidos del GBA,064903704,907,4
Partidos del GBA,064903705,1065,2
Partidos del GBA,064903706,1249,3
Partidos del GBA,064903707,991,3
Partidos del GBA,064903708,777,3
Partidos del GBA,064903709,1995,4
Partidos del GBA,064903710,1418,3
Partidos del GBA,064903711,1897,4
Partidos del GBA,064903712,1246,3
Partidos del GBA,064903713,1704,3
Partidos del GBA,064903714,1597,2
Partidos del GBA,064903801,781,4
Partidos del GBA,064903802,1334,2
Partidos del GBA,064903803,733,3
Partidos del GBA,064903804,879,2
Partidos del GBA,064903805,1556,2
Partidos del GBA,064903806,1260,1
Partidos del GBA,064903807,1378,2
Partidos del GBA,064903808,1929,3
Partidos del GBA,064903809,1116,3
Partidos del GBA,064903810,1058,3
Partidos del GBA,064903811,1373,2
Partidos del GBA,064903812,972,4
Partidos del GBA,064903813,784,4
Partidos del GBA,064903814,886,3
Partidos del GBA,064903815,697,3
Partidos del GBA,064903816,1909,5
Partidos del GBA,064903817,2003,4
Partidos del GBA,064903901,1192,1
Partidos del GBA,064903902,741,1
Partidos del GBA,064903903,3357,1
Partidos del GBA,064903904,1860,2
Partidos del GBA,064903905,1859,1
Partidos del GBA,064903906,1660,2
Partidos del GBA,064903907,768,1
Partidos del GBA,064903908,1126,1
Partidos del GBA,064903909,1374,2
Partidos del GBA,064903910,1050,2
Partidos del GBA,064903911,1767,1
Partidos del GBA,064903912,1161,3
Partidos del GBA,064903913,883,3
Partidos del GBA,064903914,1498,3
Partidos del GBA,064903915,2430,2
Partidos del GBA,064903916,1347,2
Partidos del GBA,064904001,976,1
Partidos del GBA,064904002,1001,1
Partidos del GBA,064904003,1280,2
Partidos del GBA,064904004,1894,1
Partidos del GBA,064904005,1107,3
Partidos del GBA,064904006,2422,1
Partidos del GBA,064904007,1592,1
Partidos del GBA,064904008,1745,1
Partidos del GBA,064904009,2264,1
Partidos del GBA,064904010,1621,1
Partidos del GBA,064904011,1255,1
Partidos del GBA,064904012,2341,1
Partidos del GBA,064904013,1878,1
Partidos del GBA,064904101,40,9
Partidos del GBA,064904102,117,5
Partidos del GBA,064904201,812,8
Partidos del GBA,064904202,964,8
Partidos del GBA,064904203,896,8
Partidos del GBA,064904204,925,8
